0,35544.850421783296
10,34482.74746620929
20,32177.57561161256
30,30397.038723663005
40,28374.604416950828
50,25583.818821572517
50,25708.52026347592
60,23369.24503950224
70,22808.576407237426
80,22647.95493193843
90,18942.97953641721



