0,39569.27960858492
10,6828.830495415362
20,5199.4116955458485
30,4785.700292091351
40,3407.943499306247
50,2510.6320070839292
60,1861.4556005463517
70,1026.1935138730025
80,885.013542282071
90,258.0863397441305
